strategy,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,val_cumulative_return,val_annualized_return,val_annualized_volatility,val_downside_volatility_annualized,val_sharpe,val_sortino,val_max_drawdown,val_calmar,val_var_95,val_cvar_95,val_ulcer_index,val_time_under_water_ratio,val_benchmark_cumulative_return,val_benchmark_annualized_return,val_excess_cumulative_return,val_tracking_error_annualized,val_information_ratio,val_turnover_mean,val_turnover_annualized,val_hit_rate,val_avg_holding_bars,val_profit_factor
buy_and_hold,1.4808578236695427,0.3538295713903403,0.617347287537309,0.3964535927917297,0.7997295546180347,1.2453181917971083,-0.6529607598345212,0.5418848928686171,-0.009575014785105983,-0.016049652465508782,0.25632495009530837,0.9906371317652432,1.4808578236695427,0.3538295713903403,0.0,0.0,0.0,0.0,0.0,0.5113039506736697,26274.0,1.0274005955175267,-0.678178896395307,-0.6791379723650046,0.859831710268572,0.5505260359916067,-0.891514796867033,-1.3924004359561415,-0.7669828811011375,-0.8854669238379659,-0.013650240131422974,-0.022729090254955193,0.5259102471327738,0.9987409866086757,-0.674147397978897,-0.6751078410317478,-0.00403149841641004,0.012542901270070772,-1.0013726842426187,0.00011445576284765938,1.0026324825454962,0.4967948717948718,8736.0,0.9707876045357423
