timestamp,new_position,prev_position,turnover,cost
2023-01-01 00:00:00+00:00,-1.0,-1.0,0.0,0.0
2023-01-10 10:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-10 13:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-12 04:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-12 13:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-12 22:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-13 22:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-13 23:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-14 00:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-14 03:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-17 15:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-17 20:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-18 14:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-18 21:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-19 16:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-19 23:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-20 14:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-21 00:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-21 16:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-21 22:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-22 17:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-22 22:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-23 16:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-23 21:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-24 15:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-25 03:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-25 16:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-25 22:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-27 01:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-27 04:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-27 18:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-27 19:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-29 01:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-29 07:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-29 13:00:00+00:00,-1.0,1.0,2.0,0.0
2023-01-29 23:00:00+00:00,1.0,-1.0,2.0,0.0
2023-01-31 15:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-01 22:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-04 18:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-04 20:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-05 01:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-05 05:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-05 13:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-05 20:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-06 01:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-06 14:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-07 00:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-08 04:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-08 15:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-09 00:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-09 16:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-14 02:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-14 12:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-14 16:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-15 09:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-15 23:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-16 14:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-16 19:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-18 04:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-20 14:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-20 19:00:00+00:00,-1.0,1.0,2.0,0.0
2023-02-23 07:00:00+00:00,1.0,-1.0,2.0,0.0
2023-02-23 14:00:00+00:00,-1.0,1.0,2.0,0.0
2023-03-01 09:00:00+00:00,1.0,-1.0,2.0,0.0
2023-03-01 17:00:00+00:00,-1.0,1.0,2.0,0.0
2023-03-01 19:00:00+00:00,1.0,-1.0,2.0,0.0
2023-03-01 22:00:00+00:00,-1.0,1.0,2.0,0.0
2023-03-11 04:00:00+00:00,1.0,-1.0,2.0,0.0
2023-03-11 17:00:00+00:00,-1.0,1.0,2.0,0.0
2023-03-12 00:00:00+00:00,1.0,-1.0,2.0,0.0
2023-03-12 11:00:00+00:00,-1.0,1.0,2.0,0.0
