timestamp,new_position,prev_position,turnover,cost
2024-01-09 05:00:00+00:00,1.0,-1.0,2.0,0.0
2024-01-17 21:00:00+00:00,-1.0,1.0,2.0,0.0
2024-01-28 19:00:00+00:00,1.0,-1.0,2.0,0.0
2024-02-01 19:00:00+00:00,-1.0,1.0,2.0,0.0
2024-02-02 05:00:00+00:00,1.0,-1.0,2.0,0.0
2024-02-04 17:00:00+00:00,-1.0,1.0,2.0,0.0
2024-02-06 05:00:00+00:00,1.0,-1.0,2.0,0.0
2024-03-14 20:00:00+00:00,-1.0,1.0,2.0,0.0
2024-03-25 07:00:00+00:00,1.0,-1.0,2.0,0.0
2024-03-30 14:00:00+00:00,-1.0,1.0,2.0,0.0
2024-03-31 07:00:00+00:00,1.0,-1.0,2.0,0.0
2024-04-01 21:00:00+00:00,-1.0,1.0,2.0,0.0
2024-04-07 18:00:00+00:00,1.0,-1.0,2.0,0.0
2024-04-12 20:00:00+00:00,-1.0,1.0,2.0,0.0
2024-04-20 19:00:00+00:00,1.0,-1.0,2.0,0.0
2024-04-25 17:00:00+00:00,-1.0,1.0,2.0,0.0
2024-04-28 04:00:00+00:00,1.0,-1.0,2.0,0.0
2024-04-30 01:00:00+00:00,-1.0,1.0,2.0,0.0
2024-05-04 13:00:00+00:00,1.0,-1.0,2.0,0.0
2024-05-08 08:00:00+00:00,-1.0,1.0,2.0,0.0
2024-05-16 02:00:00+00:00,1.0,-1.0,2.0,0.0
2024-05-30 01:00:00+00:00,-1.0,1.0,2.0,0.0
2024-06-03 22:00:00+00:00,1.0,-1.0,2.0,0.0
2024-06-04 04:00:00+00:00,-1.0,1.0,2.0,0.0
2024-06-05 02:00:00+00:00,1.0,-1.0,2.0,0.0
2024-06-07 20:00:00+00:00,-1.0,1.0,2.0,0.0
2024-06-16 13:00:00+00:00,1.0,-1.0,2.0,0.0
2024-06-18 04:00:00+00:00,-1.0,1.0,2.0,0.0
2024-06-19 20:00:00+00:00,1.0,-1.0,2.0,0.0
2024-06-21 11:00:00+00:00,-1.0,1.0,2.0,0.0
2024-06-28 06:00:00+00:00,1.0,-1.0,2.0,0.0
2024-06-29 05:00:00+00:00,-1.0,1.0,2.0,0.0
2024-06-30 23:00:00+00:00,1.0,-1.0,2.0,0.0
2024-07-03 09:00:00+00:00,-1.0,1.0,2.0,0.0
2024-07-10 06:00:00+00:00,1.0,-1.0,2.0,0.0
2024-07-23 21:00:00+00:00,-1.0,1.0,2.0,0.0
2024-07-29 18:00:00+00:00,1.0,-1.0,2.0,0.0
2024-08-01 08:00:00+00:00,-1.0,1.0,2.0,0.0
2024-08-09 17:00:00+00:00,1.0,-1.0,2.0,0.0
2024-08-15 20:00:00+00:00,-1.0,1.0,2.0,0.0
2024-08-19 03:00:00+00:00,1.0,-1.0,2.0,0.0
2024-08-19 11:00:00+00:00,-1.0,1.0,2.0,0.0
2024-08-20 15:00:00+00:00,1.0,-1.0,2.0,0.0
2024-08-21 01:00:00+00:00,-1.0,1.0,2.0,0.0
2024-08-22 10:00:00+00:00,1.0,-1.0,2.0,0.0
2024-08-27 15:00:00+00:00,-1.0,1.0,2.0,0.0
2024-09-03 08:00:00+00:00,1.0,-1.0,2.0,0.0
2024-09-03 20:00:00+00:00,-1.0,1.0,2.0,0.0
2024-09-10 16:00:00+00:00,1.0,-1.0,2.0,0.0
2024-09-16 08:00:00+00:00,-1.0,1.0,2.0,0.0
2024-09-19 12:00:00+00:00,1.0,-1.0,2.0,0.0
2024-09-30 11:00:00+00:00,-1.0,1.0,2.0,0.0
2024-10-07 11:00:00+00:00,1.0,-1.0,2.0,0.0
2024-10-10 06:00:00+00:00,-1.0,1.0,2.0,0.0
2024-10-12 03:00:00+00:00,1.0,-1.0,2.0,0.0
2024-10-22 20:00:00+00:00,-1.0,1.0,2.0,0.0
2024-10-29 05:00:00+00:00,1.0,-1.0,2.0,0.0
2024-11-01 10:00:00+00:00,-1.0,1.0,2.0,0.0
2024-11-06 14:00:00+00:00,1.0,-1.0,2.0,0.0
2024-11-15 04:00:00+00:00,-1.0,1.0,2.0,0.0
2024-11-21 15:00:00+00:00,1.0,-1.0,2.0,0.0
2024-12-03 23:00:00+00:00,-1.0,1.0,2.0,0.0
2024-12-04 12:00:00+00:00,1.0,-1.0,2.0,0.0
2024-12-10 03:00:00+00:00,-1.0,1.0,2.0,0.0
2024-12-12 17:00:00+00:00,1.0,-1.0,2.0,0.0
2024-12-18 13:00:00+00:00,-1.0,1.0,2.0,0.0
2024-12-25 08:00:00+00:00,1.0,-1.0,2.0,0.0
2024-12-27 00:00:00+00:00,-1.0,1.0,2.0,0.0
2024-12-29 13:00:00+00:00,1.0,-1.0,2.0,0.0
2024-12-29 20:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-02 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-08 04:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-15 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-19 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-19 17:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-21 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-24 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-27 04:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-31 04:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-02 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-13 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-18 23:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-20 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-22 11:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-22 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-24 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-03 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-04 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-06 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-07 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-17 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-18 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-19 05:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-27 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-12 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-16 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-20 03:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-20 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-21 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-01 03:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-01 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-05 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-08 04:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-17 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-21 13:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-25 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-27 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-31 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-03 17:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-06 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-10 03:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-13 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-24 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-07-02 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-07-02 20:00:00+00:00,1.0,-1.0,2.0,0.0
2025-07-24 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-07-25 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-07-25 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-07-26 05:00:00+00:00,1.0,-1.0,2.0,0.0
2025-08-01 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-08-05 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-08-06 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-08-06 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-08-16 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-08-18 01:00:00+00:00,1.0,-1.0,2.0,0.0
2025-08-18 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-08-22 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-08-26 11:00:00+00:00,-1.0,1.0,2.0,0.0
2025-08-27 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-08-28 09:00:00+00:00,-1.0,1.0,2.0,0.0
2025-09-04 05:00:00+00:00,1.0,-1.0,2.0,0.0
2025-09-04 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-09-10 20:00:00+00:00,1.0,-1.0,2.0,0.0
2025-09-16 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-09-18 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-09-19 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-09-29 12:00:00+00:00,1.0,-1.0,2.0,0.0
2025-10-08 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-10-20 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-10-21 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-10-24 18:00:00+00:00,1.0,-1.0,2.0,0.0
2025-10-29 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-11-10 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-11-13 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-11-25 09:00:00+00:00,1.0,-1.0,2.0,0.0
2025-12-01 08:00:00+00:00,-1.0,1.0,2.0,0.0
2025-12-03 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-12-13 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-12-20 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-12-24 09:00:00+00:00,-1.0,1.0,2.0,0.0
2025-12-29 06:00:00+00:00,1.0,-1.0,2.0,0.0
