strategy,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,val_cumulative_return,val_annualized_return,val_annualized_volatility,val_downside_volatility_annualized,val_sharpe,val_sortino,val_max_drawdown,val_calmar,val_var_95,val_cvar_95,val_ulcer_index,val_time_under_water_ratio,val_benchmark_cumulative_return,val_benchmark_annualized_return,val_excess_cumulative_return,val_tracking_error_annualized,val_information_ratio,val_turnover_mean,val_turnover_annualized,val_hit_rate,val_avg_holding_bars,val_profit_factor
sma_cross,0.5783499933904996,0.1643481523089747,0.6173589657793404,0.38391827866620815,0.5550946200932041,0.8926187150061828,-0.6241325148808888,0.2633225290951864,-0.009511259130926203,-0.015487732500523854,0.3153418396352578,0.9943670548831545,1.4808578236695427,0.3538295713903403,-0.902507830279043,0.9100530199524257,-0.16594443117648505,0.017583923270153002,154.0351678465403,0.5028545329984014,113.25,1.0189398220347277,0.1830089128424328,0.18353241302970869,0.8598515075942945,0.5326039989014651,0.6256069585715831,1.0099982118023432,-0.47445612839687556,0.3868269415126756,-0.013313597311969549,-0.021720989774939074,0.2577508446701988,0.9933615657548358,-0.674147397978897,-0.6751078410317478,0.8571563108213298,1.4146742737361377,0.9132290621813784,0.017511731715691883,153.4027698294609,0.5051510989010989,113.45454545454545,1.0210223606376647
